Vx	Vy	Vz	Wx	Wy	Wz	fi	psi	teta	Ksi	Eta	Dzeta	T	Tng	Tkg	Tnb	Tkb	Lat	Long
2.000	-0.008	0.001	0.000	0.007	0.009	-0.072	-1.560	0.054	2012.430	-357.502	1930.366	929.126	100.000	-100.000	-100.000	100.000	69.236446	16.505341
2.000	-0.014	0.004	0.000	-0.000	0.004	-0.072	-1.554	0.064	2012.456	-357.394	1932.362	929.126	100.000	-100.000	-100.000	100.000	69.236446	16.505392
2.000	-0.012	0.003	0.000	-0.005	-0.003	-0.072	-1.554	0.063	2012.486	-357.280	1934.359	929.126	100.000	-100.000	-100.000	100.000	69.236446	16.505443
2.000	-0.007	0.001	0.000	0.000	-0.006	-0.072	-1.558	0.055	2012.512	-357.172	1936.356	929.126	-100.000	100.000	-100.000	100.000	69.236447	16.505493
2.000	-0.001	0.001	0.000	-0.002	-0.005	-0.072	-1.559	0.046	2012.536	-357.076	1938.353	929.126	-62.737	62.737	100.000	-100.000	69.236447	16.505544
2.000	0.003	0.001	0.000	-0.003	-0.010	-0.072	-1.559	0.039	2012.559	-356.988	1940.351	929.126	100.000	-100.000	100.000	-100.000	69.236447	16.505595
2.000	0.007	-0.000	0.000	-0.007	-0.001	-0.072	-1.563	0.032	2012.579	-356.913	1942.350	929.126	100.000	-100.000	100.000	-100.000	69.236447	16.505645
2.000	0.004	-0.004	-0.000	-0.006	0.012	-0.072	-1.570	0.039	2012.590	-356.837	1944.348	929.126	-100.000	100.000	100.000	-100.000	69.236447	16.505696
2.000	-0.002	-0.004	-0.000	-0.001	0.006	-0.071	-1.571	0.048	2012.595	-356.748	1946.346	929.126	100.000	-100.000	100.000	-100.000	69.236447	16.505747
2.000	-0.003	-0.004	-0.000	0.001	-0.002	-0.071	-1.571	0.049	2012.599	-356.653	1948.344	929.126	-100.000	100.000	-100.000	100.000	69.236447	16.505797
2.000	0.001	-0.002	-0.000	-0.001	0.001	-0.072	-1.569	0.043	2012.604	-356.563	1950.342	929.126	100.000	-100.000	100.000	-100.000	69.236447	16.505848
2.000	-0.001	-0.003	-0.000	0.000	0.003	-0.072	-1.571	0.046	2012.609	-356.474	1952.340	929.126	-100.000	100.000	100.000	-100.000	69.236448	16.505899
2.000	0.001	-0.004	-0.000	0.002	-0.007	-0.071	-1.573	0.042	2012.610	-356.385	1954.338	929.126	-100.000	100.000	-100.000	100.000	69.236448	16.505949
2.000	0.001	-0.003	-0.000	0.001	0.005	-0.071	-1.572	0.043	2012.610	-356.301	1956.336	929.126	100.000	-100.000	100.000	-100.000	69.236448	16.506000
2.000	-0.001	-0.002	-0.000	-0.006	0.007	-0.071	-1.572	0.047	2012.611	-356.210	1958.334	929.126	100.000	-100.000	100.000	-100.000	69.236448	16.506051
2.000	-0.001	-0.004	-0.000	0.002	-0.000	-0.071	-1.574	0.046	2012.608	-356.117	1960.332	929.126	-100.000	100.000	100.000	-100.000	69.236448	16.506101
2.000	0.000	-0.002	-0.000	0.004	-0.004	-0.071	-1.572	0.044	2012.606	-356.028	1962.330	929.126	-100.000	100.000	-100.000	100.000	69.236447	16.506152
2.000	-0.001	-0.000	0.000	0.003	0.003	-0.072	-1.568	0.047	2012.609	-355.938	1964.328	929.126	100.000	-100.000	-100.000	100.000	69.236448	16.506203
2.000	-0.005	0.001	0.000	-0.003	0.007	-0.072	-1.566	0.054	2012.616	-355.840	1966.325	929.126	100.000	-100.000	-100.000	100.000	69.236448	16.506254
2.000	-0.007	-0.001	-0.000	-0.003	-0.007	-0.071	-1.571	0.057	2012.620	-355.733	1968.322	929.126	100.000	-100.000	-100.000	100.000	69.236448	16.506304
2.000	-0.003	-0.003	0.000	0.002	0.000	-0.071	-1.573	0.053	2012.618	-355.629	1970.319	929.126	-100.000	100.000	100.000	-100.000	69.236448	16.506355
2.000	-0.005	-0.001	0.000	-0.003	0.011	-0.071	-1.572	0.057	2012.617	-355.525	1972.317	929.126	100.000	-100.000	100.000	-100.000	69.236448	16.506406
2.000	-0.007	-0.002	-0.000	-0.003	0.000	-0.071	-1.574	0.061	2012.615	-355.413	1974.314	929.126	-100.000	100.000	-100.000	100.000	69.236448	16.506456
2.000	-0.007	-0.003	-0.000	-0.002	0.004	-0.071	-1.575	0.062	2012.610	-355.298	1976.310	929.126	100.000	-100.000	100.000	-100.000	69.236448	16.506507
2.000	-0.006	-0.003	-0.000	0.002	-0.003	-0.071	-1.576	0.061	2012.603	-355.181	1978.307	929.126	-100.000	100.000	100.000	-100.000	69.236447	16.506557
2.000	-0.005	-0.003	0.000	0.002	-0.002	-0.071	-1.576	0.060	2012.595	-355.066	1980.303	929.126	-100.000	100.000	-100.000	100.000	69.236447	16.506608
2.000	-0.005	-0.001	0.000	0.004	0.002	-0.071	-1.573	0.060	2012.589	-354.951	1982.300	929.126	-100.000	100.000	-100.000	100.000	69.236447	16.506659
2.000	-0.005	0.000	0.000	-0.001	-0.003	-0.071	-1.571	0.061	2012.589	-354.834	1984.297	929.126	100.000	-100.000	100.000	-100.000	69.236447	16.506709
2.000	-0.003	-0.000	0.000	-0.003	0.003	-0.071	-1.572	0.060	2012.588	-354.719	1986.293	929.126	100.000	-100.000	100.000	-100.000	69.236447	16.506760
2.000	-0.004	-0.001	0.000	-0.006	-0.006	-0.071	-1.574	0.060	2012.584	-354.602	1988.290	929.126	100.000	-100.000	-100.000	100.000	69.236447	16.506811
2.000	-0.001	-0.002	0.000	-0.001	0.004	-0.071	-1.577	0.058	2012.576	-354.489	1990.286	929.126	-100.000	100.000	100.000	-100.000	69.236447	16.506861
2.000	-0.003	-0.000	0.000	0.009	0.006	-0.071	-1.571	0.062	2012.570	-354.372	1992.283	929.126	-100.000	100.000	100.000	-100.000	69.236447	16.506912
2.000	-0.008	0.002	0.000	0.003	0.006	-0.072	-1.567	0.069	2012.574	-354.246	1994.279	929.126	-100.000	100.000	100.000	-100.000	69.236447	16.506963
2.000	-0.011	0.004	0.000	0.001	0.003	-0.072	-1.562	0.075	2012.583	-354.112	1996.274	929.126	100.000	-100.000	-100.000	100.000	69.236447	16.507013
2.000	-0.010	0.004	0.000	0.003	-0.001	-0.072	-1.560	0.075	2012.597	-353.972	1998.269	929.126	100.000	-100.000	100.000	-100.000	69.236447	16.507064
2.000	-0.009	0.004	0.000	0.006	0.000	-0.072	-1.559	0.074	2012.614	-353.834	2000.264	929.126	-100.000	100.000	-100.000	100.000	69.236448	16.507114
2.000	-0.008	0.004	0.000	-0.001	-0.003	-0.072	-1.559	0.073	2012.634	-353.694	2002.259	929.126	-100.000	100.000	100.000	-100.000	69.236448	16.507165
2.000	-0.003	0.002	0.000	0.001	-0.014	-0.072	-1.563	0.064	2012.650	-353.562	2004.255	929.126	-100.000	100.000	-100.000	100.000	69.236448	16.507216
2.000	0.003	-0.000	0.000	-0.006	-0.005	-0.072	-1.569	0.056	2012.659	-353.442	2006.251	929.126	-100.000	100.000	-100.000	100.000	69.236448	16.507266
2.000	0.003	-0.002	0.000	-0.003	-0.005	-0.071	-1.573	0.056	2012.661	-353.326	2008.248	929.126	100.000	-100.000	-100.000	100.000	69.236448	16.507317
2.000	0.006	-0.003	0.000	-0.001	-0.006	-0.071	-1.576	0.050	2012.657	-353.216	2010.245	929.126	-100.000	100.000	-100.000	100.000	69.236448	16.507368
2.000	0.008	-0.003	0.000	0.001	-0.001	-0.071	-1.577	0.048	2012.650	-353.113	2012.242	929.126	-100.000	100.000	-100.000	100.000	69.236448	16.507418
2.000	0.004	-0.003	0.000	-0.003	0.001	-0.071	-1.576	0.052	2012.642	-353.007	2014.239	929.126	100.000	-100.000	-100.000	100.000	69.236448	16.507469
2.000	0.003	-0.004	0.000	-0.004	-0.000	-0.071	-1.581	0.054	2012.630	-352.897	2016.236	929.126	100.000	-100.000	-100.000	100.000	69.236448	16.507520
2.000	0.002	-0.004	0.000	0.004	0.005	-0.071	-1.580	0.056	2012.615	-352.786	2018.233	929.126	-100.000	100.000	100.000	-100.000	69.236448	16.507570
2.000	0.001	-0.002	0.000	0.006	-0.004	-0.071	-1.576	0.056	2012.604	-352.672	2020.229	929.126	-100.000	100.000	-100.000	100.000	69.236447	16.507621
2.000	0.003	-0.000	0.000	0.001	0.002	-0.071	-1.574	0.053	2012.598	-352.562	2022.226	929.126	100.000	-100.000	100.000	-100.000	69.236447	16.507672
2.000	-0.000	0.000	0.000	-0.003	-0.004	-0.071	-1.573	0.057	2012.593	-352.450	2024.223	929.126	100.000	-100.000	-100.000	100.000	69.236447	16.507722
2.000	0.002	0.001	0.000	0.002	0.005	-0.071	-1.571	0.055	2012.589	-352.338	2026.220	929.126	100.000	-100.000	100.000	-100.000	69.236447	16.507773
2.000	-0.000	0.001	0.000	0.000	-0.000	-0.071	-1.572	0.057	2012.587	-352.225	2028.217	929.126	-100.000	100.000	100.000	-100.000	69.236447	16.507824
2.000	0.002	-0.001	0.000	-0.002	-0.006	-0.071	-1.575	0.053	2012.583	-352.113	2030.214	929.126	-100.000	100.000	100.000	-100.000	69.236447	16.507874
2.000	0.004	-0.001	0.000	0.002	-0.000	-0.071	-1.576	0.050	2012.575	-352.008	2032.211	929.126	-100.000	100.000	-100.000	100.000	69.236447	16.507925
2.000	0.003	0.001	0.000	0.002	-0.001	-0.071	-1.571	0.050	2012.570	-351.904	2034.208	929.126	-100.000	100.000	-100.000	100.000	69.236447	16.507976
2.000	0.003	0.002	0.000	0.003	-0.005	-0.072	-1.567	0.049	2012.572	-351.801	2036.206	929.126	100.000	-100.000	-100.000	100.000	69.236447	16.508026
2.000	0.006	0.003	-0.000	0.001	0.002	-0.072	-1.566	0.044	2012.578	-351.704	2038.203	929.126	-41.642	41.642	100.000	-100.000	69.236447	16.508077
2.000	0.003	0.003	-0.000	-0.002	-0.001	-0.072	-1.567	0.048	2012.585	-351.606	2040.201	929.126	100.000	-100.000	-100.000	100.000	69.236447	16.508128
2.000	0.003	0.002	-0.000	0.002	-0.001	-0.072	-1.568	0.048	2012.589	-351.506	2042.198	929.126	-100.000	100.000	100.000	-100.000	69.236447	16.508178
2.000	0.004	0.002	-0.000	0.007	-0.003	-0.072	-1.565	0.045	2012.596	-351.409	2044.196	929.126	-100.000	100.000	100.000	-100.000	69.236447	16.508229
2.000	0.004	0.004	-0.000	0.003	0.004	-0.072	-1.562	0.046	2012.609	-351.315	2046.194	929.126	-100.000	100.000	100.000	-100.000	69.236448	16.508280
2.000	-0.000	0.003	-0.000	-0.005	0.008	-0.072	-1.564	0.053	2012.623	-351.214	2048.191	929.126	-100.000	100.000	100.000	-100.000	69.236448	16.508330
2.000	-0.006	0.000	-0.000	0.001	0.003	-0.072	-1.566	0.062	2012.632	-351.101	2050.188	929.126	-100.000	100.000	-100.000	100.000	69.236448	16.508381
2.000	-0.006	0.000	-0.000	-0.004	-0.001	-0.072	-1.568	0.063	2012.639	-350.981	2052.184	929.126	100.000	-100.000	-100.000	100.000	69.236448	16.508432
2.000	-0.006	-0.001	-0.000	-0.004	-0.001	-0.071	-1.571	0.064	2012.641	-350.860	2054.180	929.126	100.000	-100.000	-100.000	100.000	69.236448	16.508482
2.000	-0.004	-0.001	-0.000	-0.001	-0.004	-0.071	-1.570	0.061	2012.642	-350.740	2056.177	929.126	100.000	-100.000	100.000	-100.000	69.236448	16.508533
2.000	-0.001	-0.002	0.000	-0.002	-0.008	-0.071	-1.574	0.055	2012.641	-350.626	2058.173	929.126	-100.000	100.000	-100.000	100.000	69.236448	16.508583
2.000	0.004	-0.003	0.000	-0.004	-0.008	-0.071	-1.577	0.048	2012.634	-350.520	2060.171	929.126	100.000	-100.000	100.000	-100.000	69.236448	16.508634
2.000	0.007	-0.003	0.000	-0.001	-0.001	-0.071	-1.577	0.043	2012.625	-350.425	2062.168	929.126	100.000	-100.000	100.000	-100.000	69.236448	16.508685
2.000	0.006	-0.003	0.000	-0.007	0.006	-0.071	-1.579	0.045	2012.614	-350.332	2064.166	929.126	100.000	-100.000	100.000	-100.000	69.236448	16.508736
2.000	0.003	-0.004	-0.000	-0.005	0.007	-0.071	-1.583	0.050	2012.598	-350.234	2066.163	929.126	100.000	-100.000	100.000	-100.000	69.236447	16.508786
2.000	0.000	-0.006	-0.000	0.001	0.005	-0.071	-1.586	0.054	2012.576	-350.130	2068.161	929.126	-100.000	100.000	100.000	-100.000	69.236447	16.508837
2.000	0.001	-0.004	-0.000	0.002	-0.002	-0.071	-1.583	0.051	2012.553	-350.024	2070.158	929.126	100.000	-100.000	100.000	-100.000	69.236447	16.508887
2.000	0.002	-0.003	-0.000	0.004	-0.009	-0.071	-1.581	0.048	2012.535	-349.922	2072.155	929.126	-100.000	100.000	-100.000	100.000	69.236447	16.508938
2.000	0.007	-0.000	-0.000	0.004	-0.005	-0.071	-1.577	0.040	2012.520	-349.830	2074.153	929.126	-100.000	100.000	100.000	-100.000	69.236447	16.508989
2.000	0.005	0.001	-0.000	0.003	0.006	-0.071	-1.575	0.043	2012.510	-349.742	2076.151	929.126	100.000	-100.000	-100.000	100.000	69.236447	16.509040
2.000	0.001	0.001	-0.000	-0.004	-0.005	-0.071	-1.575	0.047	2012.502	-349.646	2078.148	929.126	100.000	-100.000	-100.000	100.000	69.236447	16.509090
2.000	0.005	-0.001	0.000	-0.004	-0.006	-0.071	-1.580	0.042	2012.490	-349.554	2080.146	929.126	100.000	-100.000	-100.000	100.000	69.236446	16.509141
2.000	0.005	-0.001	0.000	-0.005	0.002	-0.071	-1.581	0.042	2012.472	-349.467	2082.144	929.126	100.000	-100.000	-100.000	100.000	69.236446	16.509192
2.000	0.003	-0.002	0.000	0.006	0.008	-0.071	-1.581	0.045	2012.453	-349.377	2084.142	929.126	-100.000	100.000	100.000	-100.000	69.236446	16.509242
2.000	-0.002	0.001	0.000	0.001	0.008	-0.071	-1.574	0.053	2012.441	-349.279	2086.140	929.126	100.000	-100.000	-100.000	100.000	69.236446	16.509293
2.000	-0.004	0.004	0.000	0.007	0.006	-0.072	-1.567	0.056	2012.438	-349.174	2088.137	929.126	-100.000	100.000	100.000	-100.000	69.236446	16.509344
2.000	-0.005	0.004	0.000	0.004	0.004	-0.072	-1.566	0.059	2012.443	-349.064	2090.134	929.126	-100.000	100.000	100.000	-100.000	69.236446	16.509394
2.000	-0.006	0.004	0.000	-0.001	-0.004	-0.072	-1.565	0.058	2012.450	-348.951	2092.130	929.126	-100.000	100.000	-100.000	100.000	69.236446	16.509445
2.000	-0.001	0.004	0.000	-0.000	-0.011	-0.072	-1.566	0.050	2012.457	-348.846	2094.128	929.126	100.000	-100.000	-100.000	100.000	69.236446	16.509496
2.000	0.005	0.002	0.000	-0.005	-0.002	-0.071	-1.570	0.042	2012.460	-348.753	2096.125	929.126	100.000	-100.000	100.000	-100.000	69.236446	16.509546
2.000	0.005	0.001	0.000	0.002	-0.002	-0.071	-1.571	0.041	2012.459	-348.666	2098.123	929.126	100.000	-100.000	-100.000	100.000	69.236446	16.509597
2.000	0.006	0.001	0.000	-0.002	0.003	-0.071	-1.570	0.040	2012.459	-348.580	2100.122	929.126	-100.000	100.000	100.000	-100.000	69.236446	16.509648
2.000	0.004	0.001	0.000	0.004	-0.002	-0.071	-1.570	0.041	2012.460	-348.494	2102.120	929.126	-100.000	100.000	-100.000	100.000	69.236446	16.509698
2.000	0.007	0.001	0.000	-0.001	0.001	-0.071	-1.570	0.035	2012.461	-348.413	2104.118	929.126	-100.000	100.000	100.000	-100.000	69.236446	16.509749
2.000	0.006	0.002	0.000	0.004	0.004	-0.071	-1.567	0.036	2012.463	-348.336	2106.117	929.126	-100.000	100.000	-100.000	100.000	69.236446	16.509800
2.000	0.002	0.003	0.000	0.001	0.008	-0.072	-1.565	0.043	2012.471	-348.253	2108.115	929.126	31.668	-31.668	100.000	-100.000	69.236446	16.509850
2.000	-0.004	0.003	0.000	-0.006	0.006	-0.072	-1.564	0.053	2012.481	-348.158	2110.112	929.126	100.000	-100.000	-100.000	100.000	69.236446	16.509901
2.000	-0.005	0.002	0.000	-0.002	0.005	-0.071	-1.566	0.055	2012.490	-348.054	2112.110	929.126	100.000	-100.000	100.000	-100.000	69.236446	16.509952
2.000	-0.007	-0.002	-0.000	-0.004	-0.000	-0.071	-1.573	0.058	2012.493	-347.946	2114.107	929.126	-100.000	100.000	-100.000	100.000	69.236446	16.510002
2.000	-0.003	-0.003	0.000	-0.006	-0.008	-0.071	-1.576	0.051	2012.487	-347.841	2116.104	929.126	94.651	-94.651	100.000	-100.000	69.236446	16.510053
2.000	-0.001	-0.004	0.000	0.005	0.005	-0.071	-1.577	0.051	2012.477	-347.742	2118.101	929.126	-100.000	100.000	100.000	-100.000	69.236446	16.510104
2.000	-0.005	-0.001	0.000	0.008	0.005	-0.071	-1.570	0.057	2012.472	-347.637	2120.099	929.126	100.000	-100.000	-100.000	100.000	69.236446	16.510154
2.000	-0.007	0.003	0.000	0.004	-0.005	-0.072	-1.563	0.059	2012.479	-347.524	2122.095	929.126	100.000	-100.000	-100.000	100.000	69.236446	16.510205
2.000	-0.004	0.004	0.000	-0.001	-0.010	-0.072	-1.561	0.054	2012.493	-347.415	2124.092	929.126	100.000	-100.000	-100.000	100.000	69.236446	16.510256
2.000	0.001	0.003	0.000	0.000	-0.002	-0.072	-1.564	0.048	2012.505	-347.314	2126.090	929.126	-100.000	100.000	100.000	-100.000	69.236447	16.510306
2.000	0.001	0.001	0.000	-0.001	0.006	-0.071	-1.567	0.049	2012.514	-347.217	2128.087	929.126	-100.000	100.000	100.000	-100.000	69.236447	16.510357
2.000	-0.001	0.000	0.000	-0.008	0.000	-0.071	-1.570	0.052	2012.520	-347.116	2130.085	929.126	100.000	-100.000	-100.000	100.000	69.236447	16.510408
2.000	-0.002	-0.003	-0.000	-0.001	-0.001	-0.071	-1.576	0.054	2012.516	-347.011	2132.082	929.126	-100.000	100.000	-100.000	100.000	69.236447	16.510458
2.000	-0.001	-0.001	-0.000	-0.000	-0.007	-0.071	-1.572	0.051	2012.512	-346.908	2134.079	929.126	100.000	-100.000	-100.000	100.000	69.236447	16.510509
2.000	0.003	-0.002	0.000	-0.003	-0.004	-0.071	-1.576	0.045	2012.507	-346.811	2136.077	929.126	-7.898	7.898	-100.000	100.000	69.236447	16.510560
2.000	0.001	-0.002	0.000	-0.001	0.010	-0.071	-1.575	0.050	2012.500	-346.715	2138.075	929.126	100.000	-100.000	100.000	-100.000	69.236447	16.510610
2.000	-0.003	-0.002	0.000	0.001	0.006	-0.071	-1.574	0.057	2012.495	-346.609	2140.072	929.126	100.000	-100.000	100.000	-100.000	69.236446	16.510661
2.000	-0.008	-0.000	0.000	0.003	0.014	-0.071	-1.570	0.066	2012.493	-346.493	2142.068	929.126	-100.000	100.000	100.000	-100.000	69.236446	16.510712
2.000	-0.011	-0.000	0.000	-0.007	-0.002	-0.071	-1.571	0.071	2012.494	-346.365	2144.064	929.126	100.000	-100.000	100.000	-100.000	69.236446	16.510762
2.000	-0.010	-0.001	0.000	0.005	0.003	-0.071	-1.572	0.072	2012.492	-346.234	2146.060	929.126	-100.000	100.000	-100.000	100.000	69.236446	16.510813
2.000	-0.010	-0.001	0.000	-0.008	0.002	-0.071	-1.574	0.073	2012.490	-346.100	2148.055	929.126	64.114	-64.114	100.000	-100.000	69.236446	16.510864
2.000	-0.010	-0.003	0.000	-0.001	0.010	-0.071	-1.576	0.076	2012.482	-345.964	2150.050	929.126	-100.000	100.000	100.000	-100.000	69.236446	16.510914
2.000	-0.014	-0.002	0.000	0.007	0.005	-0.071	-1.572	0.084	2012.475	-345.816	2152.045	929.126	-100.000	100.000	100.000	-100.000	69.236446	16.510965
2.000	-0.014	0.000	0.000	-0.001	-0.007	-0.071	-1.571	0.084	2012.474	-345.661	2154.038	929.126	100.000	-100.000	-100.000	100.000	69.236446	16.511015
2.000	-0.008	-0.001	0.000	0.000	-0.010	-0.071	-1.573	0.076	2012.471	-345.512	2156.033	929.126	-100.000	100.000	-100.000	100.000	69.236446	16.511066
2.000	-0.001	-0.001	0.000	0.001	-0.015	-0.071	-1.575	0.064	2012.465	-345.377	2158.028	929.126	100.000	-100.000	-100.000	100.000	69.236446	16.511117
2.000	0.002	-0.000	0.000	0.001	0.004	-0.071	-1.573	0.061	2012.459	-345.254	2160.024	929.126	83.335	-83.335	-100.000	100.000	69.236446	16.511167
2.000	0.000	-0.000	0.000	0.006	-0.002	-0.071	-1.572	0.063	2012.454	-345.127	2162.020	929.126	-100.000	100.000	-100.000	100.000	69.236446	16.511218
2.000	-0.002	0.002	0.000	0.003	0.004	-0.071	-1.568	0.067	2012.455	-344.998	2164.016	929.126	-100.000	100.000	100.000	-100.000	69.236446	16.511268
2.000	-0.004	0.003	0.000	-0.002	0.002	-0.072	-1.565	0.071	2012.461	-344.863	2166.012	929.126	100.000	-100.000	-100.000	100.000	69.236446	16.511319
2.000	-0.002	0.003	0.000	0.002	-0.012	-0.072	-1.565	0.066	2012.469	-344.728	2168.007	929.126	-100.000	100.000	-100.000	100.000	69.236446	16.511370
2.000	0.006	0.002	0.000	-0.004	-0.008	-0.071	-1.567	0.053	2012.477	-344.608	2170.003	929.126	100.000	-100.000	100.000	-100.000	69.236446	16.511420
2.000	0.008	0.002	0.000	0.002	0.002	-0.071	-1.566	0.049	2012.483	-344.499	2172.000	929.126	53.251	-53.251	100.000	-100.000	69.236446	16.511471
2.000	0.007	0.006	0.000	0.008	0.001	-0.072	-1.557	0.050	2012.498	-344.392	2173.997	929.126	100.000	-100.000	100.000	-100.000	69.236446	16.511522
2.000	0.006	0.007	0.000	0.001	0.000	-0.072	-1.555	0.050	2012.522	-344.286	2175.994	929.126	100.000	-100.000	100.000	-100.000	69.236447	16.511572
2.000	0.006	0.006	0.000	-0.005	0.000	-0.072	-1.556	0.050	2012.548	-344.180	2177.991	929.126	100.000	-100.000	-100.000	100.000	69.236447	16.511623
2.000	0.003	0.001	-0.000	-0.006	0.014	-0.072	-1.565	0.056	2012.566	-344.072	2179.988	929.126	-100.000	100.000	100.000	-100.000	69.236447	16.511674
2.000	-0.002	-0.001	-0.000	-0.006	0.001	-0.071	-1.570	0.063	2012.574	-343.951	2181.984	929.126	100.000	-100.000	100.000	-100.000	69.236447	16.511724
2.000	-0.002	-0.004	-0.000	-0.002	-0.003	-0.071	-1.575	0.063	2012.574	-343.828	2183.980	929.126	-100.000	100.000	-100.000	100.000	69.236447	16.511775
2.000	0.002	-0.004	-0.000	-0.002	-0.003	-0.071	-1.576	0.056	2012.569	-343.710	2185.977	929.126	-100.000	100.000	100.000	-100.000	69.236447	16.511826
2.000	0.001	-0.003	-0.000	0.000	-0.004	-0.071	-1.574	0.058	2012.563	-343.594	2187.974	929.126	100.000	-100.000	-100.000	100.000	69.236447	16.511876
2.000	0.002	-0.002	-0.000	-0.004	0.005	-0.071	-1.574	0.057	2012.560	-343.479	2189.970	929.126	100.000	-100.000	100.000	-100.000	69.236447	16.511927
2.000	-0.000	-0.004	-0.000	-0.001	0.003	-0.071	-1.578	0.060	2012.553	-343.362	2191.967	929.126	-100.000	100.000	-100.000	100.000	69.236447	16.511977
2.000	-0.002	-0.006	-0.000	-0.002	-0.003	-0.070	-1.583	0.063	2012.539	-343.239	2193.963	929.126	-100.000	100.000	-100.000	100.000	69.236447	16.512028
2.000	0.001	-0.005	-0.000	0.004	-0.008	-0.070	-1.582	0.057	2012.521	-343.119	2195.959	929.126	-100.000	100.000	-100.000	100.000	69.236447	16.512079
2.000	0.006	-0.004	-0.000	0.004	-0.003	-0.071	-1.580	0.049	2012.505	-343.010	2197.956	929.126	-100.000	100.000	100.000	-100.000	69.236447	16.512129
2.000	0.005	-0.002	-0.000	0.000	0.000	-0.071	-1.579	0.050	2012.491	-342.906	2199.953	929.126	-100.000	100.000	-100.000	100.000	69.236446	16.512180
2.000	0.004	-0.003	-0.000	0.004	-0.001	-0.071	-1.580	0.051	2012.475	-342.799	2201.950	929.126	-100.000	100.000	-100.000	100.000	69.236446	16.512231
2.000	0.008	-0.001	-0.000	0.005	-0.009	-0.071	-1.576	0.043	2012.463	-342.699	2203.948	929.126	-100.000	100.000	100.000	-100.000	69.236446	16.512281
2.000	0.010	0.000	-0.000	-0.000	0.005	-0.071	-1.576	0.040	2012.454	-342.609	2205.946	929.126	-100.000	100.000	100.000	-100.000	69.236446	16.512332
2.000	0.008	0.000	-0.000	-0.000	-0.008	-0.071	-1.575	0.039	2012.445	-342.520	2207.943	929.126	-100.000	100.000	-100.000	100.000	69.236446	16.512383
2.000	0.013	0.001	-0.000	0.002	-0.007	-0.071	-1.574	0.030	2012.438	-342.440	2209.942	929.126	100.000	-100.000	100.000	-100.000	69.236446	16.512433
2.000	0.014	0.002	-0.000	-0.004	0.006	-0.071	-1.574	0.029	2012.432	-342.369	2211.940	929.126	100.000	-100.000	100.000	-100.000	69.236446	16.512484
2.000	0.007	-0.000	-0.000	0.001	0.016	-0.071	-1.575	0.039	2012.425	-342.292	2213.939	929.126	-100.000	100.000	100.000	-100.000	69.236446	16.512535
2.000	-0.001	-0.000	-0.000	0.002	0.009	-0.071	-1.575	0.051	2012.416	-342.198	2215.936	929.126	-100.000	100.000	100.000	-100.000	69.236446	16.512586
2.000	-0.004	0.000	-0.000	-0.002	0.006	-0.071	-1.574	0.056	2012.408	-342.092	2217.934	929.126	100.000	-100.000	100.000	-100.000	69.236446	16.512636
